searge,name,desc
p_45137_,pDamage,
p_45131_,pEnchantmentLevel,
p_45139_,pLivingEntity,
p_45140_,pLevel,
p_45133_,pLevel,
p_45134_,pSource,
p_45144_,pEnchantmentLevel,
p_215918_,pId,
p_215919_,pTag,
p_215920_,pRequired,
p_215944_,pElementLocation,
p_215928_,pLookup,
p_215929_,pConsumer,
p_215948_,pVisitor,
p_215939_,pVisitor,
p_215926_,pElementLocation,
p_215950_,pTagLocation,
p_215941_,pElementPredicate,
p_215942_,pTagPredicate,
p_215954_,pTagLocation,
p_123583_,pLevel,
p_123584_,pPos,
p_301806_,pBlockSource,
p_123581_,pItem,
p_123577_,pLevel,
p_123578_,pPos,
p_277659_,pName,
p_277876_,pCodec,
p_215524_,pNamespace,
p_215529_,pPath,
p_83712_,pChannel,
p_140119_,pChunkPos,
p_260057_,pWalkTargetAwayFromMemory,
p_259672_,pSpeedModifier,
p_259866_,pDesiredDistance,
p_259232_,pHasTarget,
p_259355_,pToPosition,
p_259598_,pWalkTargetAwayFromMemory,
p_260183_,pSpeedModifier,
p_260077_,pDesiredDistance,
p_259761_,pHasTarget,
p_259330_,pWalkTargetAwayFromMemory,
p_259719_,pSpeedModifier,
p_259965_,pDesiredDistance,
p_259828_,pHasTarget,
p_249130_,pWorldGenSettings,
p_248513_,pWorldGenRegistries,
p_251786_,pDataPackResources,
p_248593_,pDataConfiguration,
p_250676_,pDimensionsUpdater,
p_249492_,pOptions,
p_250298_,pSelectedDimensions,
p_252288_,pOptionsModifier,
p_249836_,pOptions,
p_250641_,pSelectedDimensions,
p_251794_,pWorldGenRegistries,
p_250560_,pDataPackResources,
p_248539_,pDataConfiguration,
p_207631_,pName,
p_45525_,pBlockPos,
p_45526_,pAmount,
p_45520_,pBlockPos,
p_45521_,pColorResolver,
p_45522_,pDirection,
p_45523_,pShade,
p_45528_,pBlockPos,
p_45518_,pLightType,
p_45519_,pBlockPos,
p_301243_,pMouseX,
p_297441_,pMouseY,
p_301242_,pDragX,
p_297777_,pDragY,
p_300388_,pEvent,
p_299990_,pWidth,
p_297411_,pHeight,
p_298438_,pModel,
p_299497_,pSkin,
p_298610_,pGuiGraphics,
p_299860_,pMouseX,
p_299420_,pMouseY,
p_300463_,pPartialTick,
p_298811_,pNarrationElementOutput,
p_299795_,pHandler,
p_139496_,pContext,
p_139497_,pNbt,
p_139498_,pNbtPath,
p_139499_,pTags,
p_156917_,pClazz,
p_156918_,pEntity,
p_229243_,pName,
p_229240_,pName,
p_171830_,pServerAddress,
p_171829_,pResolvedServerAddress,
p_61339_,pName,
p_54447_,pBuilder,
p_221374_,pState,
p_221375_,pLevel,
p_221376_,pPos,
p_221377_,pRandom,
p_54449_,pState,
p_221379_,pState,
p_221380_,pLevel,
p_221381_,pPos,
p_221382_,pRandom,
p_54464_,pNeighbor,
p_221386_,pState,
p_54424_,pContext,
p_54440_,pState,
p_54441_,pFacing,
p_54442_,pFacingState,
p_54443_,pLevel,
p_54444_,pCurrentPos,
p_54445_,pFacingPos,
p_221384_,pState,
p_54422_,pProperties,
p_54460_,pState,
p_54461_,pLevel,
p_54462_,pPos,
p_221369_,pState,
p_221370_,pLevel,
p_221371_,pPos,
p_221372_,pRandom,
p_277868_,pState,
p_54436_,pState,
p_54437_,pLevel,
p_54438_,pPos,
p_54456_,pState,
p_54457_,pReader,
p_54458_,pPos,
p_222709_,pBannerPattern,
p_222710_,pColor,
p_222706_,pBannerPattern,
p_222707_,pColor,
p_155049_,pPattern,
p_299147_,pMaxWidth,
p_299786_,pMessage,
p_299475_,pFont,
p_299140_,pAlwaysShowBorder,
p_297672_,pGuiGraphics,
p_301298_,pMouseX,
p_300386_,pMouseY,
p_299545_,pPartialTick,
p_300724_,pNarrationElementOutput,
p_298289_,pMaxWidth,
p_300031_,pMessage,
p_298235_,pFont,
p_297351_,pHandler,
p_97100_,pMinecraft,
p_40372_,pStack,
p_40373_,pLevel,
p_40374_,pTooltip,
p_40375_,pFlag,
p_40368_,pBlock,
p_40369_,pProperties,
p_39175_,pPlayer,
p_39176_,pIndex,
p_39140_,pContainerId,
p_39141_,pPlayerInventory,
p_39147_,pInventory,
p_39149_,pPlayer,
p_39173_,pPlayer,
p_39143_,pContainerId,
p_39144_,pPlayerInventory,
p_39145_,pAccess,
p_39160_,pStack,
p_39161_,pSlot,
p_39163_,pMap,
p_39164_,pFirstSlotStack,
p_39165_,pResultOutput,
p_282081_,pGuiGraphics,
p_281341_,pMinecraft,
p_283169_,pLeftPos,
p_282326_,pTopPos,
p_282174_,pOffset,
p_282256_,pPartialTick,
p_299927_,pRecipe,
p_100144_,pIngredient,
p_100145_,pX,
p_100146_,pY,
p_100142_,pIndex,
p_230012_,pRandom,
p_230013_,pIsStairs,
p_230014_,pRandom,
p_230015_,pRandom,
p_230016_,pIsStairs,
p_230018_,pRandom,
p_230017_,pRandom,
p_230011_,pRandom,
p_230019_,pRandom,
p_58291_,pColor,
p_58292_,pProperties,
p_108874_,pX,
p_108875_,pY,
p_108878_,pFogColor,
p_108879_,pBrightness,
p_108877_,pDimensionType,
p_108872_,pTimeOfDay,
p_108873_,pPartialTicks,
p_108866_,pCloudLevel,
p_108867_,pHasGround,
p_108868_,pSkyType,
p_108869_,pForceBrightLightmap,
p_108870_,pConstantAmbientLight,
p_262626_,pLeader,
p_262579_,pVariant,
p_239620_,pContent,
p_241499_,pBoundChatType,
p_21748_,pSource,
p_299798_,pBuffer,
p_182675_,pThreshold,
p_182676_,pValidateDecompressed,
p_300050_,pContext,
p_298909_,pSize,
p_182678_,pThreshold,
p_182679_,pValidateDecompressed,
p_129441_,pContext,
p_129442_,pIn,
p_129443_,pOut,
p_298723_,pBuffer,
p_301001_,pBuffer,
p_15414_,pName,
p_15415_,pTag,
p_15411_,pOutputSchema,
p_15412_,pChangesType,
p_301823_,pBlockSource,
p_301844_,pEntity,
p_301805_,pDirection,
p_123403_,pBlockSource,
p_123404_,pItem,
p_119836_,pObject,
p_119833_,pObject,
p_119834_,pDefaultValue,
p_119831_,pObject,
p_63243_,pTag,
p_63275_,pPos,
p_63239_,pPos,
p_63183_,pEntity,
p_188190_,pTicks,
p_63262_,pPos,
p_63281_,pPos,
p_63266_,pPos,
p_63257_,pPos,
p_188167_,pChunkPos,
p_188168_,pUpgradeData,
p_188169_,pLevelHeightAccessor,
p_188170_,pBiomeRegistry,
p_188171_,pBlendingData,
p_63264_,pPos,
p_188185_,pStep,
p_188184_,pBelowZeroRetrogen,
p_204450_,pX,
p_204451_,pY,
p_204452_,pZ,
p_188191_,pStep,
p_188187_,pStep,
p_188188_,pCarvingMask,
p_63210_,pLightEngine,
p_188173_,pChunkPos,
p_188174_,pUpgradeData,
p_188175_,pSections,
p_188176_,pBlockTicks,
p_188177_,pLiquidTicks,
p_188178_,pLevelHeightAccessor,
p_188179_,pBiomeRegistry,
p_188180_,pBlendingData,
p_63187_,pStatus,
p_63228_,pPackedPos,
p_63229_,pYOffset,
p_63230_,pChunkPos,
p_156488_,pBlockEntity,
p_63225_,pPackedPosition,
p_63226_,pIndex,
p_223432_,pStructure,
p_223433_,pStructureStart,
p_63217_,pPos,
p_63218_,pState,
p_63219_,pIsMoving,
p_273175_,pBrain,
p_273750_,pBrain,
p_273185_,pBrain,
p_273677_,pBrain,
p_273301_,pSniffer,
p_279301_,pSniffer,
p_273183_,pBrain,
p_106029_,pSprites,
p_106040_,pType,
p_106041_,pLevel,
p_106042_,pX,
p_106043_,pY,
p_106044_,pZ,
p_106045_,pXSpeed,
p_106046_,pYSpeed,
p_106047_,pZSpeed,
p_14779_,pNumBits,
p_14780_,pBitWidth,
p_14736_,pOutputSchema,
p_14738_,pNumBits,
p_14739_,pBitWidth,
p_14740_,pInputData,
p_14763_,pTyped,
p_89753_,pTemplate,
p_299958_,pMouseX,
p_298696_,pMouseY,
p_299792_,pButton,
p_281796_,pGuiGraphics,
p_282160_,pIndex,
p_281759_,pTop,
p_282961_,pLeft,
p_281497_,pWidth,
p_282427_,pHeight,
p_283550_,pMouseX,
p_282955_,pMouseY,
p_282866_,pHovering,
p_281452_,pPartialTick,
p_251549_,pStemRegistry,
p_251390_,pRegistryAccess,
p_248755_,pChunkGenerator,
p_250824_,pStemKey,
p_248787_,pStemRegistry,
p_248907_,pStemRegistry,
p_251895_,pDimensionType,
p_250220_,pChunkGenerator,
p_250497_,pLevelStem,
p_251309_,pStemKeys,
p_248853_,pDimensionTypeRegistry,
p_251908_,pStemRegistry,
p_251737_,pChunkGenerator,
p_250764_,pKey,
p_248865_,pStem,
p_250720_,pLevelStem,
p_250762_,pLevelStem,
p_250556_,pKey,
p_250034_,pStem,
p_37751_,pWave,
p_37692_,pId,
p_37693_,pLevel,
p_37694_,pCenter,
p_37727_,pPlayer,
p_150219_,pBadOmenLevel,
p_37731_,pRaiderType,
p_37732_,pWave,
p_37733_,pShouldSpawnBonusGroup,
p_37756_,pPos,
p_37764_,pOffsetMultiplier,
p_37744_,pPos,
p_37729_,pPlayer,
p_37714_,pWave,
p_37715_,pRaider,
p_37716_,pPos,
p_37717_,pIsRecruited,
p_37725_,pDifficulty,
p_37719_,pWave,
p_37720_,pRaider,
p_37721_,pIsRecruited,
p_37748_,pCompound,
p_37753_,pWave,
p_37754_,pRaider,
p_37696_,pLevel,
p_37697_,pCompound,
p_37741_,pRaider,
p_37742_,pWanderedOutOfRaid,
p_219829_,pRaiderType,
p_219830_,pRandom,
p_219831_,pWave,
p_219832_,pDifficulty,
p_219833_,pShouldSpawnBonusGroup,
p_37711_,pWave,
p_37712_,pRaider,
p_37759_,pWave,
p_37708_,pOffsetMultiplier,
p_37709_,pMaxTry,
p_82751_,pEntity,
p_82755_,pShape,
p_82756_,pPos,
p_82757_,pCanAscend,
p_82752_,pItem,
p_222682_,pState,
p_222683_,pLevel,
p_222684_,pPos,
p_222685_,pRandom,
p_58229_,pState,
p_58230_,pLevel,
p_58231_,pPos,
p_58232_,pOldState,
p_58233_,pIsMoving,
p_58222_,pProperties,
p_43053_,pProperties,
p_43055_,pStack,
p_43056_,pPlayer,
p_43057_,pTarget,
p_43058_,pHand,
p_234074_,pContext,
p_234075_,pBuilder,
p_234063_,pStringReader,
p_234060_,pCodec,
p_234061_,pValues,
p_208737_,pName,
p_251782_,pId,
p_251576_,pId,
p_250098_,pLocation,
p_236197_,pOutput,
p_251533_,pOutput,
p_218556_,pMob,
p_218557_,pLevel,
p_218559_,pMaxVisitedNodes,
p_265335_,pPathType,
p_136252_,pTick,
p_136253_,pRunnable,
p_77085_,pPoint,
p_164682_,pNode,
p_77087_,pPoint,
p_77088_,pCost,
p_77083_,pIndex,
p_77090_,pIndex,
p_81928_,pProbability,
p_81930_,pContext,
p_230990_,pFunctionBuilder,
p_230985_,pBuilderSources,
p_230986_,pToBuilderFunction,
p_230988_,pBuilderSources,
p_230989_,pToBuilderFunction,
p_128366_,pKey,
p_128367_,pValue,
p_128404_,pKey,
p_128458_,pKey,
p_128472_,pKey,
p_128360_,pKey,
p_128361_,pValue,
p_128414_,pType,
p_128415_,pName,
p_128416_,pInput,
p_128418_,pAccounter,
p_128438_,pKey,
p_128439_,pTagType,
p_128373_,pTagName,
p_128374_,pType,
p_128375_,pException,
p_128348_,pKey,
p_128349_,pValue,
p_177857_,pVisitor,
p_128389_,pKey,
p_128390_,pValue,
p_128392_,pOther,
p_128460_,pKey,
p_128369_,pName,
p_128370_,pTag,
p_128371_,pOutput,
p_128351_,pKey,
p_128352_,pValue,
p_128343_,pKey,
p_128462_,pKey,
p_128386_,pKey,
p_128387_,pValue,
p_128333_,pTags,
p_128452_,pKey,
p_128442_,pKey,
p_197442_,pVisitor,
p_128468_,pKey,
p_128429_,pKey,
p_128430_,pValue,
p_128470_,pKey,
p_128406_,pKey,
p_128407_,pValue,
p_128409_,pKey,
p_128410_,pValue,
p_128455_,pKey,
p_128363_,pKey,
p_128364_,pValue,
p_128466_,pKey,
p_128377_,pKey,
p_128378_,pValue,
p_128444_,pOther,
p_128341_,pOutput,
p_128357_,pKey,
p_128358_,pValue,
p_128446_,pKey,
p_128345_,pKey,
p_128346_,pValue,
p_128380_,pKey,
p_128381_,pValue,
p_128449_,pKey,
p_177854_,pKey,
p_177855_,pValue,
p_128464_,pKey,
p_128424_,pKey,
p_128426_,pKey,
p_128427_,pTagType,
p_128383_,pKey,
p_128384_,pValue,
p_128436_,pKey,
p_128474_,pKey,
p_300875_,pVersion,
p_14817_,pOutputSchema,
p_14818_,pChangesType,
p_223548_,pName,
p_285195_,pPackedDimensions,
p_285339_,pLeft,
p_285120_,pRight,
p_285419_,pPackedDimensions,
p_31270_,pPlayer,
p_31271_,pState,
p_31279_,pJson,
p_286490_,pJson,
p_297383_,pPlayer,
p_286764_,pDeserializationContext,
p_138678_,pDispatcher,
p_138684_,pSource,
p_138685_,pTarget,
p_138686_,pPlayer,
p_63066_,pBits,
p_63067_,pObjectAdded,
p_150817_,pPlayer,
p_150818_,pLevel,
p_150819_,pContainerStack,
p_150820_,pPos,
p_150821_,pPlayer,
p_150822_,pLevel,
p_150823_,pPos,
p_150824_,pResult,
p_57611_,pLevel,
p_57612_,pPos,
p_57613_,pState,
p_57654_,pState,
p_57655_,pLevel,
p_57656_,pPos,
p_57657_,pContext,
p_57652_,pBuilder,
p_57606_,pContext,
p_57603_,pHook,
p_57604_,pProperties,
p_57659_,pState,
p_57660_,pLevel,
p_57661_,pPos,
p_57662_,pOldState,
p_57663_,pIsMoving,
p_57630_,pState,
p_57631_,pLevel,
p_57632_,pPos,
p_57633_,pNewState,
p_57634_,pIsMoving,
p_57645_,pState,
p_57646_,pFacing,
p_57647_,pFacingState,
p_57648_,pLevel,
p_57649_,pCurrentPos,
p_57650_,pFacingPos,
p_57639_,pState,
p_57640_,pRot,
p_57625_,pState,
p_57626_,pLevel,
p_57627_,pPos,
p_57628_,pEntity,
p_57615_,pLevel,
p_57616_,pPos,
p_57617_,pState,
p_57618_,pPlayer,
p_57636_,pState,
p_57637_,pMirror,
p_222598_,pState,
p_222599_,pLevel,
p_222600_,pPos,
p_222601_,pRandom,
p_57642_,pState,
p_57643_,pDirection,
p_57608_,pLevel,
p_57609_,pPos,
p_251573_,pUniverse,
p_251037_,pFlags,
p_249684_,pUniverse,
p_250982_,pMask,
p_251734_,pFlags,
p_248691_,pOther,
p_252331_,pFlag,
p_249164_,pSet,
p_251527_,pOther,
p_250433_,pUniverse,
p_251523_,pMask,
p_251008_,pFlag,
p_249805_,pOthers,
p_249521_,pFlag,
p_15673_,pOutputSchema,
p_15674_,pChangesType,
p_15676_,pTyped,
p_99225_,pX,
p_99226_,pY,
p_99227_,pIsForward,
p_99228_,pOnPress,
p_99229_,pPlayTurnSound,
p_283468_,pGuiGraphics,
p_282922_,pMouseX,
p_283637_,pMouseY,
p_282459_,pPartialTick,
p_99231_,pHandler,
p_117232_,pPoseStack,
p_117233_,pBuffer,
p_117234_,pPackedLight,
p_117235_,pLivingEntity,
p_117236_,pLimbSwing,
p_117237_,pLimbSwingAmount,
p_117238_,pPartialTicks,
p_117239_,pAgeInTicks,
p_117240_,pNetHeadYaw,
p_117241_,pHeadPitch,
p_174499_,pRenderer,
p_174500_,pModelSet,
p_273339_,pName,
p_30682_,pDamageSource,
p_30672_,pEntityType,
p_30673_,pLevel,
p_30679_,pOtherAnimal,
p_149530_,pLevel,
p_149531_,pOtherParent,
p_297458_,pOutputSchema,
p_300331_,pName,
p_300869_,pEntityName,
p_297432_,pTyped,
p_299735_,pPacket,
p_130552_,pReason,
p_171296_,pPath,
p_171297_,pModel,
p_171304_,pPath,
p_171292_,pWoodType,
p_171290_,pType,
p_252002_,pType,
p_171301_,pPath,
p_171302_,pModel,
p_171294_,pPath,
p_233551_,pType,
p_252225_,pWoodType,
p_171299_,pPath,
p_248520_,pType,
p_204074_,pBiome,
p_35830_,pName,
p_35832_,pKey,
p_173583_,pLayerLocation,
p_234440_,pBlockEntityRenderDispatcher,
p_234441_,pBlockRenderDispatcher,
p_234442_,pItemRenderer,
p_234443_,pEntityRenderer,
p_234444_,pModelSet,
p_234445_,pFont,
p_98817_,pMenu,
p_98818_,pPlayerInventory,
p_98819_,pHorse,
p_282553_,pGuiGraphics,
p_282998_,pPartialTick,
p_282929_,pMouseX,
p_283133_,pMouseY,
p_281697_,pGuiGraphics,
p_282103_,pMouseX,
p_283529_,pMouseY,
p_283079_,pPartialTick,
p_261832_,pProfile,
p_261491_,pMessage,
p_262141_,pTrustLevel,
p_242325_,pMessage,
p_242334_,pTimestamp,
p_242315_,pUuid,
p_75409_,pX,
p_75410_,pY,
p_75411_,pZ,
p_192891_,pBuilder,
p_230530_,pRandom,
p_230531_,pOctaves,
p_75418_,pX,
p_75419_,pY,
p_75420_,pZ,
p_75421_,pYScale,
p_75422_,pYMax,
p_75423_,pUseFixedY,
p_230533_,pRandom,
p_230534_,pOctaves,
p_230536_,pRandom,
p_230537_,pFirstOctave,
p_230538_,pAmplitudes,
p_75425_,pOctave,
p_230521_,pRandom,
p_230522_,pFirstOctave,
p_230523_,pFirstAmplitude,
p_230524_,pAmplitudes,
p_75407_,pValue,
p_75431_,pOctaves,
p_230540_,pRandom,
p_230541_,pOctaves,
p_230519_,pRandom,
p_230515_,pRandom,
p_230516_,pOctavesAndAmplitudes,
p_230517_,pUseNewFactory,
p_230526_,pRandom,
p_230527_,pFirstOctave,
p_230528_,pAmplitudes,
p_139226_,pSource,
p_139209_,pSource,
p_139230_,pSource,
p_139221_,pSource,
p_139222_,pPlayers,
p_139211_,pSource,
p_139212_,pPlayers,
p_139219_,pSource,
p_139202_,pDispatcher,
p_251132_,pPath,
p_248987_,pVariant,
p_174908_,pNamespace,
p_174909_,pLocation,
p_174910_,pPath,
p_119450_,pOther,
p_251021_,pNamespace,
p_249350_,pPath,
p_251656_,pVariant,
p_248802_,pDummy,
p_119442_,pNamespace,
p_119443_,pPath,
p_248567_,pVariant,
p_22540_,pLevel,
p_22541_,pEntity,
p_22542_,pGameTime,
p_22544_,pOwner,
p_22537_,pGameTime,
p_22551_,pLevel,
p_22552_,pOwner,
p_22553_,pGameTime,
p_22545_,pLevel,
p_22546_,pEntity,
p_22547_,pGameTime,
p_22555_,pLevel,
p_22556_,pOwner,
p_22557_,pGameTime,
p_22533_,pEntryCondition,
p_22534_,pMinDuration,
p_22535_,pMaxDuration,
p_22528_,pEntryCondition,
p_22563_,pLevel,
p_22564_,pEntity,
p_22565_,pGameTime,
p_22548_,pLevel,
p_22549_,pEntity,
p_22550_,pGameTime,
p_22530_,pEntryCondition,
p_22531_,pDuration,
p_22538_,pLevel,
p_22539_,pOwner,
p_22559_,pLevel,
p_22560_,pEntity,
p_22561_,pGameTime,
p_55444_,pPos,
p_55439_,pPos,
p_55428_,pShape,
p_55437_,pState,
p_55442_,pState,
p_55426_,pState,
p_55430_,pPos,
p_55447_,pPos,
p_55421_,pLevel,
p_55422_,pPos,
p_55423_,pState,
p_55432_,pPowered,
p_55433_,pAlwaysPlace,
p_55434_,pShape,
p_51117_,pState,
p_51118_,pLevel,
p_51119_,pPos,
p_51104_,pState,
p_51105_,pLevel,
p_51106_,pPos,
p_51107_,pContext,
p_51101_,pBuilder,
p_51068_,pPlayer,
p_51069_,pLevel,
p_51070_,pPos,
p_51071_,pHitByArrow,
p_273290_,pProperties,
p_273462_,pType,
p_273212_,pTicksToStayPressed,
p_272786_,pArrowsCanPress,
p_51102_,pIsOn,
p_51095_,pState,
p_51096_,pLevel,
p_51097_,pPos,
p_51098_,pNewState,
p_51099_,pIsMoving,
p_51083_,pState,
p_51084_,pLevel,
p_51085_,pPos,
p_51086_,pEntity,
p_51109_,pBlockState,
p_51110_,pBlockAccess,
p_51111_,pPos,
p_51112_,pSide,
p_51121_,pState,
p_51122_,pLevel,
p_51123_,pPos,
p_51078_,pBlockState,
p_51079_,pBlockAccess,
p_51080_,pPos,
p_51081_,pSide,
p_220903_,pState,
p_220904_,pLevel,
p_220905_,pPos,
p_220906_,pRandom,
p_51125_,pState,
p_51126_,pLevel,
p_51127_,pPos,
p_51114_,pState,
p_51088_,pState,
p_51089_,pLevel,
p_51090_,pPos,
p_51091_,pPlayer,
p_51092_,pHand,
p_51093_,pHit,
p_146775_,pShouldSpawnBaby,
p_146776_,pBabySpawnChance,
p_146773_,pShouldSpawnBaby,
p_146771_,pBabySpawnChance,
p_178208_,pVisitor,
p_197574_,pVisitor,
p_197572_,pVisitor,
p_129329_,pOutput,
p_249520_,pLevel,
p_250322_,pOwner,
p_251207_,pMinimalPoseSeconds,
p_250901_,pLevel,
p_250345_,pEntity,
p_248515_,pGameTime,
p_49341_,pState,
p_49342_,pLevel,
p_49343_,pPos,
p_49344_,pContext,
p_49354_,pState,
p_289656_,pLevel,
p_289647_,pBox,
p_289686_,pEntityClass,
p_49319_,pState,
p_49320_,pLevel,
p_49321_,pPos,
p_49322_,pNewState,
p_49323_,pIsMoving,
p_49329_,pState,
p_49330_,pFacing,
p_49331_,pFacingState,
p_49332_,pLevel,
p_49333_,pCurrentPos,
p_49334_,pFacingPos,
p_152144_,pEntity,
p_152145_,pLevel,
p_152146_,pPos,
p_152147_,pState,
p_152148_,pCurrentSignal,
p_49314_,pState,
p_49315_,pLevel,
p_49316_,pPos,
p_49317_,pEntity,
p_49346_,pBlockState,
p_49347_,pBlockAccess,
p_49348_,pPos,
p_49349_,pSide,
p_273450_,pProperties,
p_273402_,pType,
p_49325_,pState,
p_49326_,pLevel,
p_49327_,pPos,
p_49309_,pBlockState,
p_49310_,pBlockAccess,
p_49311_,pPos,
p_49312_,pSide,
p_279155_,pState,
p_220768_,pState,
p_220769_,pLevel,
p_220770_,pPos,
p_220771_,pRandom,
p_49292_,pLevel,
p_49293_,pPos,
p_49301_,pState,
p_49302_,pSignal,
p_49351_,pState,
p_49336_,pLevel,
p_49337_,pPos,
p_49672_,pState,
p_49673_,pLevel,
p_49674_,pPos,
p_49675_,pContext,
p_49665_,pBuilder,
p_220778_,pState,
p_220779_,pLevel,
p_220780_,pPos,
p_220781_,pRandom,
p_49663_,pLevel,
p_49661_,pProperties,
p_37971_,pPos,
p_37972_,pDistance,
p_300199_,pLevel,
p_37961_,pServerLevel,
p_37962_,pPos,
p_150236_,pLevel,
p_150237_,pTag,
p_37956_,pLevel,
p_37959_,pId,
p_37966_,pRaider,
p_37967_,pRaid,
p_37976_,pCompound,
p_37964_,pServerPlayer,
p_211597_,pDimensionTypeHolder,
p_281468_,pPlayer,
p_282903_,pRecipeId,
p_282070_,pItems,
p_286751_,pJson,
p_298511_,pPlayer,
p_286668_,pDeserializationContext,
p_14793_,pOutputSchema,
p_14794_,pChangesType,
p_14796_,pTyped,
p_219901_,pCompound,
p_270286_,pPlayer,
p_219918_,pSlot,
p_219885_,pSlot,
p_219886_,pStack,
p_219894_,pReason,
p_219910_,pContainerId,
p_219911_,pPlayerInventory,
p_219912_,pPlayer,
p_219882_,pSlot,
p_219883_,pAmount,
p_219880_,pSlot,
p_219908_,pCompound,
p_219869_,pEntityType,
p_219870_,pLevel,
p_219906_,pPlayer,
p_219892_,pDamageSource,
p_219904_,pSlot,
p_219914_,pPlayer,
p_219896_,pPlayer,
p_219890_,pLootTable,
p_219888_,pLootTableSeed,
p_219872_,pLevel,
p_219873_,pX,
p_219874_,pY,
p_219875_,pZ,
p_219898_,pPlayer,
p_219899_,pHand,
p_132610_,pBuffer,
p_132601_,pHand,
p_132607_,pHandler,
p_179009_,pBuffer,
p_54964_,pState,
p_221804_,pRandom,
p_55699_,pState,
p_55700_,pLevel,
p_55701_,pPos,
p_55702_,pBlock,
p_55703_,pFromPos,
p_55704_,pIsMoving,
p_55717_,pBuilder,
p_221954_,pState,
p_221955_,pLevel,
p_221956_,pPos,
p_221957_,pRandom,
p_55724_,pState,
p_55725_,pLevel,
p_55726_,pPos,
p_55727_,pOldState,
p_55728_,pIsMoving,
p_55706_,pState,
p_55707_,pLevel,
p_55708_,pPos,
p_55709_,pNewState,
p_55710_,pIsMoving,
p_55719_,pBlockState,
p_55720_,pBlockAccess,
p_55721_,pPos,
p_55722_,pSide,
p_55694_,pBlockState,
p_55695_,pBlockAccess,
p_55696_,pPos,
p_55697_,pSide,
p_221949_,pState,
p_221950_,pLevel,
p_221951_,pPos,
p_221952_,pRandom,
p_55681_,pLevel,
p_55682_,pPos,
p_55683_,pState,
p_55685_,pLevel,
p_55686_,pPos,
p_55687_,pLogToggle,
p_55730_,pState,
p_41348_,pStack,
p_41349_,pLevel,
p_41350_,pEntityLiving,
p_41346_,pProperties,
p_41358_,pStack,
p_41360_,pStack,
p_41352_,pLevel,
p_41353_,pPlayer,
p_41354_,pHand,
p_139059_,pPosition,
p_139061_,pSource,
p_139062_,pEntity,
p_139056_,pEntity,
p_139057_,pAnchor,
p_202323_,pIndex,
p_281783_,pGuiGraphics,
p_281383_,pColor,
p_107140_,pType,
p_107141_,pLevel,
p_107142_,pX,
p_107143_,pY,
p_107144_,pZ,
p_107145_,pXSpeed,
p_107146_,pYSpeed,
p_107147_,pZSpeed,
p_49403_,pState,
p_49404_,pLevel,
p_49405_,pPos,
p_49406_,pContext,
p_49377_,pState,
p_49378_,pLevel,
p_49379_,pPos,
p_49380_,pBlock,
p_49381_,pFromPos,
p_49382_,pIsMoving,
p_49368_,pLevel,
p_49369_,pPos,
p_49370_,pState,
p_49371_,pAlwaysPlace,
p_49363_,pContext,
p_49408_,pState,
p_49409_,pLevel,
p_49410_,pPos,
p_49411_,pOldState,
p_49412_,pIsMoving,
p_49384_,pState,
p_49385_,pLevel,
p_49386_,pPos,
p_49387_,pNewState,
p_49388_,pIsMoving,
p_49417_,pState,
p_152151_,pState,
p_152152_,pDirection,
p_152153_,pNeighborState,
p_152154_,pLevel,
p_152155_,pPos,
p_152156_,pNeighborPos,
p_49390_,pState,
p_49391_,pLevel,
p_49392_,pPos,
p_49393_,pMovedByPiston,
p_152158_,pState,
p_49399_,pPos,
p_49400_,pLevel,
p_49401_,pShape,
p_49395_,pState,
p_49396_,pLevel,
p_49397_,pPos,
p_49360_,pIsStraight,
p_49361_,pProperties,
p_49372_,pState,
p_49373_,pLevel,
p_49374_,pPos,
p_49375_,pNeighborBlock,
p_49365_,pLevel,
p_49366_,pPos,
p_259159_,pPoiPosMemory,
p_260182_,pSpeedModifier,
p_260102_,pMaxDistFromPoi,
p_131727_,pBuffer,
p_131724_,pHandler,
p_178623_,pBuffer,
p_131715_,pPos,
p_131716_,pBlock,
p_131717_,pB0,
p_131718_,pB1,
p_107044_,pLevel,
p_107045_,pX,
p_107046_,pY,
p_107047_,pZ,
p_107048_,pXSpeed,
p_107049_,pYSpeed,
p_107050_,pZSpeed,
p_107051_,pSprites,
p_13671_,pJson,
p_13672_,pContext,
p_13673_,pPlayerAdvancements,
p_13676_,pPlayerAdvancements,
p_13677_,pListener,
p_299598_,pTriggerInstance,
p_13674_,pPlayerAdvancements,
p_13675_,pListener,
p_299382_,pOther,
p_110702_,pName,
p_254505_,pLastScreen,
p_254531_,pReportingContext,
p_298527_,pReportBuilder,
p_239116_,pLastScreen,
p_239117_,pReportingContext,
p_239118_,pReportId,
p_253839_,pLastScreen,
p_254386_,pReportContext,
p_297371_,pReport,
p_239350_,pMouseX,
p_239351_,pMouseY,
p_239352_,pButton,
p_167302_,pPvp,
p_167303_,pSpawnAnimals,
p_167304_,pSpawnMonsters,
p_167305_,pSpawnNPCs,
p_167306_,pSpawnProtection,
p_167307_,pCommandBlocks,
p_167308_,pDifficulty,
p_167309_,pGameMode,
p_167310_,pForceGameMode,
p_167311_,pSlotName,
p_87631_,pEmpty,
p_87627_,pSlotIndex,
p_87629_,pJson,
p_87634_,pSlotIndex,
p_190574_,pLevel,
p_190575_,pPos,
p_229492_,pContext,
